servicio,fecha,usuario,calificacion
4857,54:38.4,272,3
4104,54:38.4,272,5
1033,54:38.4,272,2
2163,54:38.4,272,1
2117,54:38.4,272,1
1124,54:38.4,272,4
3121,54:38.4,272,4
2202,54:38.4,272,3
3820,54:38.4,272,3
4368,54:38.4,272,5
4926,54:38.4,272,5
4918,54:38.4,273,3
5477,54:38.4,273,2
574,54:38.4,273,3
4899,54:38.4,273,1
3584,54:38.4,273,5
1048,54:38.4,273,3
5365,54:38.4,273,4
5811,54:38.4,273,5
903,54:38.4,273,1
1816,54:38.4,273,4
924,54:38.4,273,4
4330,54:38.4,273,2
571,54:38.4,273,1
2754,54:38.4,273,4
2366,54:38.4,273,1
2233,54:38.4,273,1
4284,54:38.4,273,3
1778,54:38.4,273,5
1441,54:38.4,273,2
317,54:38.4,273,1
1296,54:38.4,274,5
654,54:38.4,274,5
4866,54:38.4,274,3
4037,54:38.4,274,5
1962,54:38.4,274,5
259,54:38.4,274,2
5163,54:38.4,274,1
1502,54:38.4,274,5
1360,54:38.4,274,5
4866,54:38.4,274,1
5244,54:38.4,274,5
5440,54:38.4,274,4
11,54:38.4,274,4
5606,54:38.4,274,2
4818,54:38.4,274,3
1524,54:38.4,274,3
4816,54:38.4,274,2
1165,54:38.4,274,2
5192,54:38.4,274,4
2458,54:38.4,274,1
3369,54:38.4,275,2
4725,54:38.4,275,5
5309,54:38.4,275,4
4623,54:38.4,275,2
3423,54:38.4,275,5
3876,54:38.4,275,2
5792,54:38.4,275,4
4196,54:38.4,275,1
308,54:38.4,275,4
384,54:38.4,275,3
2686,54:38.4,275,4
281,54:38.4,275,1
4255,54:38.4,275,3
3162,54:38.4,275,4
2494,54:38.4,275,2
2105,54:38.4,275,2
1110,54:38.4,275,4
2227,54:38.4,275,2
4832,54:38.4,275,1
1592,54:38.4,275,1
5162,54:38.4,276,5
3804,54:38.4,276,5
3450,54:38.4,276,3
5630,54:38.4,276,3
4060,54:38.4,276,3
2525,54:38.4,276,1
1398,54:38.4,276,4
626,54:38.4,276,1
3056,54:38.4,276,2
5486,54:38.4,276,3
1811,54:38.4,276,2
284,54:38.4,276,3
4569,54:38.4,276,3
2951,54:38.4,276,5
1969,54:38.4,276,5
956,54:38.4,276,1
2520,54:38.4,276,2
2582,54:38.4,276,1
4822,54:38.4,276,2
3355,54:38.4,276,1
4425,54:38.4,277,1
3379,54:38.4,277,1
5008,54:38.4,277,2
2867,54:38.4,277,1
829,54:38.4,277,2
1419,54:38.4,277,5
3779,54:38.4,277,1
2078,54:38.4,277,5
3883,54:38.4,277,2
3080,54:38.4,277,1
955,54:38.4,277,4
4588,54:38.4,277,5
1793,54:38.4,277,3
4592,54:38.4,277,1
4930,54:38.4,277,1
5595,54:38.4,277,4
4761,54:38.4,277,5
4168,54:38.4,277,3
1596,54:38.4,277,3
4968,54:38.4,277,3
5197,54:38.4,278,1
1012,54:38.4,278,5
2519,54:38.4,278,3
3085,54:38.4,278,4
1267,54:38.4,278,4
5158,54:38.4,278,5
2968,54:38.4,278,2
1029,54:38.4,278,4
3222,54:38.4,278,4
963,54:38.4,278,4
5037,54:38.4,278,2
2228,54:38.4,278,4
781,54:38.4,278,4
2286,54:38.4,278,1
3637,54:38.4,278,4
1949,54:38.4,278,4
3497,54:38.4,278,1
158,54:38.4,278,5
2797,54:38.4,278,4
131,54:38.4,278,5
1035,54:38.4,279,4
4139,54:38.4,279,2
4941,54:38.4,279,4
4517,54:38.4,279,3
700,54:38.4,279,4
49,54:38.4,279,2
737,54:38.4,279,3
3440,54:38.4,279,2
3827,54:38.4,279,2
3471,54:38.4,279,1
1802,54:38.4,279,3
512,54:38.4,279,1
2525,54:38.4,279,1
2308,54:38.4,279,1
23,54:38.4,279,3
3369,54:38.4,279,2
276,54:38.4,279,3
871,54:38.4,279,1
18,54:38.4,279,1
1671,54:38.4,279,2
206,54:38.4,280,1
4685,54:38.4,280,5
4871,54:38.4,280,5
3316,54:38.4,280,1
2776,54:38.4,280,5
2588,54:38.4,280,4
4341,54:38.4,280,1
4449,54:38.4,280,5
4485,54:38.4,280,1
472,54:38.4,280,4
4717,54:38.4,280,1
1869,54:38.4,280,2
305,54:38.4,280,1
199,54:38.4,280,4
3714,54:38.4,280,2
2120,54:38.4,280,5
2275,54:38.4,280,1
398,54:38.4,280,2
5183,54:38.4,280,3
60,54:38.4,280,2
3037,54:38.4,281,4
4228,54:38.4,281,4
3341,54:38.4,281,1
4023,54:38.4,281,5
3448,54:38.4,281,5
2432,54:38.4,281,5
5087,54:38.4,281,5
42,54:38.4,281,1
2383,54:38.4,281,2
1612,54:38.4,281,1
5778,54:38.4,281,5
4651,54:38.4,281,4
5485,54:38.4,281,1
4080,54:38.4,281,2
3638,54:38.4,281,5
2872,54:38.4,281,3
1320,54:38.4,281,3
5464,54:38.4,281,4
338,54:38.4,281,4
676,54:38.4,281,2
2266,54:38.4,282,3
5205,54:38.4,282,1
3606,54:38.4,282,1
3280,54:38.4,282,5
2954,54:38.4,282,3
2580,54:38.4,282,1
4987,54:38.4,282,5
3605,54:38.4,282,5
4670,54:38.4,282,5
5000,54:38.4,282,2
457,54:38.4,282,4
5546,54:38.4,282,4
5362,54:38.4,282,2
4208,54:38.4,282,1
597,54:38.4,282,1
3441,54:38.4,282,1
907,54:38.4,282,1
5689,54:38.4,282,2
3026,54:38.4,282,5
3202,54:38.4,282,5
3902,54:38.4,283,4
3385,54:38.4,283,4
1489,54:38.4,283,1
584,54:38.4,283,5
3358,54:38.4,283,5
5564,54:38.4,283,4
647,54:38.4,283,1
133,54:38.4,283,2
5015,54:38.4,283,5
442,54:38.4,283,5
2636,54:38.4,283,5
23,54:38.4,283,4
4061,54:38.4,283,3
5209,54:38.4,283,4
3251,54:38.4,283,2
4881,54:38.4,283,5
26,54:38.4,283,1
719,54:38.4,283,3
3442,54:38.4,283,2
720,54:38.4,283,1
5654,54:38.4,284,3
181,54:38.4,284,2
2399,54:38.4,284,4
1682,54:38.4,284,5
2007,54:38.4,284,4
5044,54:38.4,284,4
4953,54:38.4,284,4
445,54:38.4,284,5
3046,54:38.4,284,1
3814,54:38.4,284,4
3869,54:38.4,284,2
605,54:38.4,284,3
395,54:38.4,284,2
634,54:38.4,284,4
1638,54:38.4,284,1
4264,54:38.4,284,2
57,54:38.4,284,3
4459,54:38.4,284,5
5614,54:38.4,284,2
4110,54:38.4,284,1
5773,54:38.4,285,3
5155,54:38.4,285,3
4655,54:38.4,285,3
2600,54:38.4,285,3
1279,54:38.4,285,4
1127,54:38.4,285,3
5418,54:38.4,285,2
2734,54:38.4,285,1
2153,54:38.4,285,1
5174,54:38.4,285,3
895,54:38.4,285,1
410,54:38.4,285,3
4992,54:38.4,285,2
3252,54:38.4,285,5
3521,54:38.4,285,5
3742,54:38.4,285,2
1876,54:38.4,285,3
5725,54:38.4,285,1
33,54:38.4,285,3
1940,54:38.4,285,4
4944,54:38.4,286,5
2991,54:38.4,286,1
3087,54:38.4,286,2
3162,54:38.4,286,5
1549,54:38.4,286,2
4288,54:38.4,286,1
2518,54:38.4,286,2
1893,54:38.4,286,1
599,54:38.4,286,4
5099,54:38.4,286,1
3206,54:38.4,286,3
5233,54:38.4,286,1
2642,54:38.4,286,4
2770,54:38.4,286,3
3342,54:38.4,286,2
200,54:38.4,286,5
4312,54:38.4,286,1
4073,54:38.4,286,4
26,54:38.4,286,3
2947,54:38.4,286,5
2405,54:38.4,287,3
3041,54:38.4,287,1
4161,54:38.4,287,2
5127,54:38.4,287,3
3745,54:38.4,287,1
3214,54:38.4,287,1
1121,54:38.4,287,2
1857,54:38.4,287,2
4102,54:38.4,287,2
5493,54:38.4,287,1
2148,54:38.4,287,4
4401,54:38.4,287,2
4090,54:38.4,287,2
174,54:38.4,287,1
3488,54:38.4,287,3
4852,54:38.4,287,3
5457,54:38.4,287,5
632,54:38.4,287,1
1693,54:38.4,287,5
2017,54:38.4,287,3
5191,54:38.4,288,2
3691,54:38.4,288,3
5531,54:38.5,288,5
2150,54:38.5,288,1
2452,54:38.5,288,5
1365,54:38.5,288,4
3536,54:38.5,288,3
3952,54:38.5,288,2
4429,54:38.5,288,4
1363,54:38.5,288,1
3733,54:38.5,288,4
653,54:38.5,288,4
2692,54:38.5,288,4
5326,54:38.5,288,1
2437,54:38.5,288,3
2704,54:38.5,288,1
2404,54:38.5,288,5
1232,54:38.5,288,2
2513,54:38.5,288,5
2960,54:38.5,288,4
569,54:38.5,289,5
3309,54:38.5,289,2
3371,54:38.5,289,2
4306,54:38.5,289,1
4281,54:38.5,289,5
1611,54:38.5,289,1
2327,54:38.5,289,3
1501,54:38.5,289,2
2247,54:38.5,289,1
1717,54:38.5,289,5
2647,54:38.5,289,4
5432,54:38.5,289,3
4686,54:38.5,289,2
3383,54:38.5,289,3
854,54:38.5,289,1
3333,54:38.5,289,4
4776,54:38.5,289,3
3740,54:38.5,289,5
423,54:38.5,289,2
3668,54:38.5,289,1
1917,54:38.5,290,1
3915,54:38.5,290,5
2922,54:38.5,290,2
4697,54:38.5,290,3
3664,54:38.5,290,4
4541,54:38.5,290,5
2888,54:38.5,290,1
453,54:38.5,290,4
426,54:38.5,290,3
171,54:38.5,290,2
3859,54:38.5,290,1
2982,54:38.5,290,3
2706,54:38.5,290,4
771,54:38.5,290,5
99,54:38.5,290,3
5286,54:38.5,290,1
927,54:38.5,290,4
5560,54:38.5,290,2
4573,54:38.5,290,3
3204,54:38.5,290,3
2042,54:38.5,291,4
1338,54:38.5,291,1
1759,54:38.5,291,5
4196,54:38.5,291,2
4190,54:38.5,291,4
5228,54:38.5,291,2
967,54:38.5,291,4
2754,54:38.5,291,1
1473,54:38.5,291,3
1905,54:38.5,291,4
5515,54:38.5,291,1
4561,54:38.5,291,5
2979,54:38.5,291,5
3425,54:38.5,291,3
2314,54:38.5,291,3
3502,54:38.5,291,3
4953,54:38.5,291,1
1269,54:38.5,291,1
2779,54:38.5,291,5
644,54:38.5,291,3
2980,54:38.5,292,1
4203,54:38.5,292,3
5668,54:38.5,292,5
1390,54:38.5,292,2
3113,54:38.5,292,5
3641,54:38.5,292,2
968,54:38.5,292,3
1441,54:38.5,292,4
3637,54:38.5,292,5
3214,54:38.5,292,2
3596,54:38.5,292,4
2125,54:38.5,292,4
5351,54:38.5,292,2
527,54:38.5,292,5
1123,54:38.5,292,3
3312,54:38.5,292,1
3006,54:38.5,292,4
3888,54:38.5,292,1
4301,54:38.5,292,3
2920,54:38.5,292,5
2502,54:38.5,293,4
2303,54:38.5,293,4
1687,54:38.5,293,5
5440,54:38.5,293,2
5059,54:38.5,293,1
5054,54:38.5,293,2
884,54:38.5,293,2
3964,54:38.5,293,3
4345,54:38.5,293,4
3060,54:38.5,293,4
3028,54:38.5,293,2
1862,54:38.5,293,3
4562,54:38.5,293,1
2035,54:38.5,293,4
1546,54:38.5,293,4
5306,54:38.5,293,4
2528,54:38.5,293,5
4801,54:38.5,293,2
1861,54:38.5,293,5
4946,54:38.5,293,2
322,54:38.5,294,5
5350,54:38.5,294,3
5006,54:38.5,294,2
3026,54:38.5,294,3
1067,54:38.5,294,1
1404,54:38.5,294,2
389,54:38.5,294,2
3049,54:38.5,294,5
4094,54:38.5,294,4
4005,54:38.5,294,2
2658,54:38.5,294,4
5359,54:38.5,294,1
3912,54:38.5,294,2
4770,54:38.5,294,5
2938,54:38.5,294,4
2129,54:38.5,294,3
541,54:38.5,294,5
2667,54:38.5,294,5
618,54:38.5,294,2
4714,54:38.5,294,2
3470,54:38.5,295,2
2980,54:38.5,295,5
5484,54:38.5,295,5
3326,54:38.5,295,5
3216,54:38.5,295,5
2016,54:38.5,295,4
5276,54:38.5,295,4
244,54:38.5,295,3
2,54:38.5,295,3
1753,54:38.5,295,3
5474,54:38.5,295,2
2633,54:38.5,295,3
772,54:38.5,295,5
870,54:38.5,295,5
1763,54:38.5,295,4
4654,54:38.5,295,2
1769,54:38.5,295,4
2510,54:38.5,295,4
878,54:38.5,295,4
2803,54:38.5,295,2
4837,54:38.5,296,5
460,54:38.5,296,3
4968,54:38.5,296,4
3191,54:38.5,296,5
2734,54:38.5,296,5
4997,54:38.5,296,1
3206,54:38.5,296,3
3736,54:38.5,296,5
5799,54:38.5,296,3
1548,54:38.5,296,1
4488,54:38.5,296,2
3609,54:38.5,296,5
4279,54:38.5,296,2
1402,54:38.5,296,4
3950,54:38.5,296,5
3779,54:38.5,296,2
5713,54:38.5,296,2
3666,54:38.5,296,4
4689,54:38.5,296,3
2243,54:38.5,296,1
4851,54:38.5,297,1
2366,54:38.5,297,5
4087,54:38.5,297,1
2488,54:38.5,297,4
1747,54:38.5,297,2
4532,54:38.5,297,3
512,54:38.5,297,2
3054,54:38.5,297,4
3053,54:38.5,297,3
4227,54:38.5,297,5
5435,54:38.5,297,2
1099,54:38.5,297,5
680,54:38.5,297,2
2121,54:38.5,297,5
935,54:38.5,297,5
4305,54:38.5,297,1
2369,54:38.5,297,4
3391,54:38.5,297,2
4960,54:38.5,297,5
343,54:38.5,297,5
5091,54:38.5,298,1
4865,54:38.5,298,2
534,54:38.5,298,4
482,54:38.5,298,3
1664,54:38.5,298,5
2021,54:38.5,298,4
4129,54:38.5,298,3
1818,54:38.5,298,2
2794,54:38.5,298,4
1801,54:38.5,298,2
1375,54:38.5,298,4
1890,54:38.5,298,2
1685,54:38.5,298,3
104,54:38.5,298,4
1833,54:38.5,298,4
631,54:38.5,298,4
1140,54:38.5,298,5
2416,54:38.5,298,1
2456,54:38.5,298,5
2588,54:38.5,298,2
1844,54:38.5,299,3
4742,54:38.5,299,5
1089,54:38.5,299,2
3081,54:38.5,299,3
4267,54:38.5,299,5
380,54:38.5,299,5
5151,54:38.5,299,4
10,54:38.5,299,2
4438,54:38.5,299,5
3143,54:38.5,299,2
2575,54:38.5,299,2
520,54:38.5,299,1
5547,54:38.5,299,1
2701,54:38.5,299,1
2059,54:38.5,299,1
2770,54:38.5,299,1
561,54:38.5,299,4
38,54:38.5,299,5
2487,54:38.5,299,2
4433,54:38.5,299,4
5364,54:38.5,300,4
296,54:38.5,300,5
3589,54:38.5,300,1
1382,54:38.5,300,3
1965,54:38.5,300,4
3057,54:38.5,300,2
757,54:38.5,300,1
599,54:38.5,300,4
3517,54:38.5,300,1
3086,54:38.5,300,3
4502,54:38.5,300,5
1480,54:38.5,300,1
977,54:38.5,300,2
4418,54:38.5,300,5
3303,54:38.5,300,2
3498,54:38.5,300,3
2205,54:38.5,300,1
3853,54:38.5,300,5
3064,54:38.5,300,3
5567,54:38.5,300,4
2293,54:38.5,301,1
4253,54:38.5,301,2
3079,54:38.5,301,4
1576,54:38.5,301,2
472,54:38.5,301,4
1409,54:38.5,301,4
755,54:38.5,301,4
5132,54:38.5,301,5
1993,54:38.5,301,3
5118,54:38.5,301,3
3787,54:38.5,301,3
2975,54:38.5,301,1
4436,54:38.5,301,2
337,54:38.5,301,2
5452,54:38.5,301,2
4223,54:38.5,301,3
1033,54:38.5,301,5
2642,54:38.5,301,3
3474,54:38.5,301,3
8,54:38.5,301,5
5726,54:38.5,302,4
2095,54:38.5,302,2
5350,54:38.5,302,3
5005,54:38.5,302,2
4914,54:38.5,302,3
649,54:38.5,302,1
5487,54:38.5,302,4
4778,54:38.5,302,3
1467,54:38.5,302,1
5624,54:38.5,302,4
1003,54:38.5,302,5
1914,54:38.5,302,3
4117,54:38.5,302,3
2771,54:38.5,302,3
1471,54:38.5,302,1
4120,54:38.5,302,1
5786,54:38.5,302,4
4095,54:38.5,302,1
8,54:38.5,302,5
1264,54:38.5,302,2
1417,54:38.5,303,5
3480,54:38.5,303,4
1275,54:38.5,303,3
936,54:38.5,303,2
3943,54:38.5,303,4
3979,54:38.5,303,5
2381,54:38.5,303,2
3300,54:38.5,303,3
4236,54:38.5,303,2
719,54:38.5,303,2
3698,54:38.5,303,3
1439,54:38.5,303,5
1469,54:38.5,303,5
44,54:38.5,303,2
2103,54:38.5,303,5
4115,54:38.5,303,4
5394,54:38.5,303,1
1072,54:38.5,303,4
3936,54:38.5,303,3
941,54:38.5,303,1
1702,54:38.5,304,4
5600,54:38.5,304,4
4689,54:38.5,304,3
4132,54:38.5,304,2
4003,54:38.5,304,3
263,54:38.5,304,2
2927,54:38.5,304,3
80,54:38.5,304,3
4497,54:38.5,304,3
1290,54:38.5,304,2
5034,54:38.5,304,1
3612,54:38.5,304,1
2301,54:38.5,304,3
2543,54:38.5,304,5
1094,54:38.5,304,2
3682,54:38.5,304,1
33,54:38.5,304,2
2956,54:38.5,304,4
5253,54:38.5,304,3
3441,54:38.5,304,2
1950,54:38.5,305,5
2874,54:38.5,305,1
4859,54:38.5,305,2
3249,54:38.5,305,4
879,54:38.5,305,1
3659,54:38.5,305,5
5650,54:38.5,305,2
3236,54:38.5,305,4
3759,54:38.5,305,3
4952,54:38.5,305,5
2615,54:38.6,305,5
810,54:38.6,305,5
3169,54:38.6,305,5
3673,54:38.6,305,1
3052,54:38.6,305,3
3360,54:38.6,305,3
3930,54:38.6,305,1
1421,54:38.6,305,1
1497,54:38.6,305,1
508,54:38.6,305,3
3997,54:38.6,306,5
3462,54:38.6,306,1
1916,54:38.6,306,5
4487,54:38.6,306,1
4291,54:38.6,306,1
5205,54:38.6,306,4
863,54:38.6,306,1
3072,54:38.6,306,3
4034,54:38.6,306,3
1400,54:38.6,306,1
1458,54:38.6,306,5
4663,54:38.6,306,3
4322,54:38.6,306,5
3622,54:38.6,306,2
4959,54:38.6,306,2
1186,54:38.6,306,3
351,54:38.6,306,4
5268,54:38.6,306,5
2782,54:38.6,306,3
149,54:38.6,306,1
2411,54:38.6,307,1
5203,54:38.6,307,2
2377,54:38.6,307,1
5295,54:38.6,307,1
3496,54:38.6,307,5
2991,54:38.6,307,3
4017,54:38.6,307,4
4832,54:38.6,307,2
3665,54:38.6,307,4
4962,54:38.6,307,5
2053,54:38.6,307,2
5071,54:38.6,307,1
4706,54:38.6,307,2
4697,54:38.6,307,3
3079,54:38.6,307,5
527,54:38.6,307,2
5673,54:38.6,307,5
1023,54:38.6,307,5
2811,54:38.6,307,1
3527,54:38.6,307,1
2667,54:38.6,308,1
2898,54:38.6,308,3
1495,54:38.6,308,3
1489,54:38.6,308,4
1753,54:38.6,308,3
1253,54:38.6,308,2
1183,54:38.6,308,5
5336,54:38.6,308,4
639,54:38.6,308,2
5289,54:38.6,308,4
1013,54:38.6,308,4
5045,54:38.6,308,1
3986,54:38.6,308,5
5749,54:38.6,308,2
2922,54:38.6,308,4
2114,54:38.6,308,2
2136,54:38.6,308,3
4101,54:38.6,308,5
434,54:38.6,308,3
1154,54:38.6,308,5
5123,54:38.6,309,3
508,54:38.6,309,4
4259,54:38.6,309,2
5233,54:38.6,309,3
745,54:38.6,309,3
5567,54:38.6,309,5
3106,54:38.6,309,3
3925,54:38.6,309,5
2928,54:38.6,309,2
696,54:38.6,309,5
344,54:38.6,309,1
1176,54:38.6,309,3
1280,54:38.6,309,2
451,54:38.6,309,5
4520,54:38.6,309,1
3304,54:38.6,309,4
4068,54:38.6,309,1
2905,54:38.6,309,3
4982,54:38.6,309,5
5221,54:38.6,309,1
1203,54:38.6,310,3
1153,54:38.6,310,2
1043,54:38.6,310,2
2320,54:38.6,310,5
2002,54:38.6,310,5
941,54:38.6,310,1
10,54:38.6,310,4
1576,54:38.6,310,1
35,54:38.6,310,4
5279,54:38.6,310,5
1015,54:38.6,310,2
4961,54:38.6,310,1
595,54:38.6,310,2
1391,54:38.6,310,2
4761,54:38.6,310,3
3954,54:38.6,310,4
3656,54:38.6,310,5
2526,54:38.6,310,1
1227,54:38.6,310,2
3634,54:38.6,310,2
985,54:38.6,311,1
715,54:38.6,311,3
1735,54:38.6,311,3
789,54:38.6,311,5
1493,54:38.6,311,3
5043,54:38.6,311,2
5445,54:38.6,311,3
961,54:38.6,311,1
5752,54:38.6,311,5
5752,54:38.6,311,2
1815,54:38.6,311,3
3695,54:38.6,311,1
5151,54:38.6,311,3
1832,54:38.6,311,2
3891,54:38.6,311,3
1490,54:38.6,311,4
402,54:38.6,311,2
4606,54:38.6,311,5
95,54:38.6,311,4
3454,54:38.6,311,5
3537,54:38.6,312,3
484,54:38.6,312,1
4074,54:38.6,312,1
2877,54:38.6,312,2
5015,54:38.6,312,3
1383,54:38.6,312,4
5365,54:38.6,312,4
5178,54:38.6,312,2
1154,54:38.6,312,5
997,54:38.6,312,4
2834,54:38.6,312,3
4598,54:38.6,312,5
3780,54:38.6,312,2
2189,54:38.6,312,3
3461,54:38.6,312,3
3845,54:38.6,312,2
4382,54:38.6,312,2
3170,54:38.6,312,5
387,54:38.6,312,1
1721,54:38.6,312,3
1383,54:38.6,313,2
3133,54:38.6,313,5
4065,54:38.6,313,2
3365,54:38.6,313,4
3773,54:38.6,313,4
4558,54:38.6,313,1
1530,54:38.6,313,4
3766,54:38.6,313,1
4687,54:38.6,313,4
1588,54:38.6,313,1
4600,54:38.6,313,5
1973,54:38.6,313,3
3123,54:38.6,313,4
1988,54:38.6,313,5
2520,54:38.6,313,2
3042,54:38.6,313,3
4686,54:38.6,313,4
8,54:38.6,313,3
431,54:38.6,313,1
4244,54:38.6,313,3
5354,54:38.6,314,5
5820,54:38.6,314,3
1539,54:38.6,314,1
5379,54:38.6,314,4
420,54:38.6,314,5
4567,54:38.6,314,4
4433,54:38.6,314,1
1799,54:38.6,314,3
1630,54:38.6,314,2
1482,54:38.6,314,2
2393,54:38.6,314,1
1576,54:38.6,314,4
2666,54:38.6,314,1
3159,54:38.6,314,5
4605,54:38.6,314,2
2451,54:38.6,314,4
1243,54:38.6,314,1
1077,54:38.6,314,4
1610,54:38.6,314,4
4707,54:38.6,314,3
1890,54:38.6,315,3
1706,54:38.6,315,2
3328,54:38.6,315,5
423,54:38.6,315,1
3126,54:38.6,315,3
2164,54:38.6,315,3
142,54:38.6,315,3
5375,54:38.6,315,5
92,54:38.6,315,2
3111,54:38.6,315,4
5577,54:38.6,315,3
2788,54:38.6,315,5
3048,54:38.6,315,1
2977,54:38.6,315,5
4898,54:38.6,315,4
2209,54:38.6,315,5
4063,54:38.6,315,3
2842,54:38.6,315,5
3726,54:38.6,315,1
1922,54:38.6,315,2
207,54:38.6,316,4
2485,54:38.6,316,2
1702,54:38.6,316,1
2248,54:38.6,316,2
3095,54:38.6,316,5
4770,54:38.6,316,2
5355,54:38.6,316,5
4197,54:38.6,316,1
916,54:38.6,316,1
1421,54:38.6,316,4
4083,54:38.6,316,3
3929,54:38.6,316,2
3436,54:38.6,316,3
5332,54:38.6,316,5
3163,54:38.6,316,4
3854,54:38.6,316,3
3574,54:38.6,316,5
3050,54:38.6,316,4
4366,54:38.6,316,3
1397,54:38.6,316,3
450,54:38.6,317,3
4540,54:38.6,317,3
4745,54:38.6,317,3
2986,54:38.6,317,5
1925,54:38.6,317,1
3697,54:38.6,317,4
2559,54:38.6,317,4
3135,54:38.6,317,3
4393,54:38.6,317,1
3294,54:38.6,317,3
5496,54:38.6,317,3
341,54:38.6,317,1
574,54:38.6,317,2
5395,54:38.6,317,1
5095,54:38.6,317,5
4122,54:38.6,317,3
2702,54:38.6,317,5
4168,54:38.6,317,2
3627,54:38.6,317,3
3497,54:38.6,317,2
2255,54:38.6,318,3
2036,54:38.6,318,1
5039,54:38.6,318,5
412,54:38.6,318,2
2863,54:38.6,318,3
4955,54:38.6,318,4
3090,54:38.6,318,2
3951,54:38.6,318,3
1142,54:38.6,318,1
3679,54:38.6,318,5
698,54:38.6,318,2
1772,54:38.6,318,5
3611,54:38.6,318,5
3595,54:38.6,318,3
2709,54:38.6,318,5
2380,54:38.6,318,1
3489,54:38.6,318,4
3311,54:38.6,318,4
4548,54:38.6,318,1
2267,54:38.6,318,3
3470,54:38.6,319,3
2125,54:38.6,319,2
377,54:38.6,319,3
2617,54:38.6,319,5
4626,54:38.6,319,1
1750,54:38.6,319,4
5404,54:38.6,319,1
1184,54:38.6,319,1
856,54:38.6,319,1
3603,54:38.6,319,1
2708,54:38.6,319,4
2575,54:38.6,319,5
468,54:38.6,319,2
2048,54:38.6,319,5
1643,54:38.6,319,5
3700,54:38.6,319,3
531,54:38.6,319,2
147,54:38.6,319,5
5194,54:38.6,319,1
3810,54:38.6,319,5
4445,54:38.6,320,2
3535,54:38.6,320,5
1348,54:38.6,320,5
5383,54:38.6,320,1
2961,54:38.6,320,5
4243,54:38.6,320,3
1878,54:38.6,320,2
2769,54:38.6,320,2
907,54:38.6,320,5
3527,54:38.6,320,3
1627,54:38.6,320,4
5,54:38.6,320,5
5746,54:38.6,320,3
4466,54:38.6,320,3
5295,54:38.6,320,2
4833,54:38.6,320,1
5200,54:38.6,320,2
2967,54:38.6,320,4
2782,54:38.6,320,4
5632,54:38.6,320,1
2595,54:38.6,321,5
3541,54:38.6,321,3
4164,54:38.6,321,4
3879,54:38.6,321,1
5335,54:38.6,321,5
3452,54:38.6,321,1
850,54:38.6,321,3
1528,54:38.6,321,5
3297,54:38.6,321,2
561,54:38.6,321,2
2042,54:38.6,321,2
1576,54:38.6,321,5
5323,54:38.6,321,4
5530,54:38.6,321,2
3920,54:38.6,321,5
1312,54:38.6,321,5
4194,54:38.6,321,5
1541,54:38.6,321,3
2260,54:38.6,321,1
1930,54:38.6,321,2
908,54:38.6,322,2
1084,54:38.6,322,3
253,54:38.6,322,5
5534,54:38.6,322,1
3862,54:38.6,322,3
1233,54:38.6,322,5
790,54:38.6,322,1
801,54:38.6,322,4
927,54:38.6,322,3
5692,54:38.6,322,1
1066,54:38.6,322,2
4368,54:38.6,322,3
4639,54:38.6,322,4
1884,54:38.7,322,5
3947,54:38.7,322,4
2937,54:38.7,322,2
1457,54:38.7,322,5
3819,54:38.7,322,1
356,54:38.7,322,5
4715,54:38.7,322,4
1265,54:38.7,323,1
1033,54:38.7,323,1
4394,54:38.7,323,3
1434,54:38.7,323,2
105,54:38.7,323,3
5179,54:38.7,323,4
259,54:38.7,323,4
4687,54:38.7,323,4
601,54:38.7,323,4
3767,54:38.7,323,4
3633,54:38.7,323,3
4071,54:38.7,323,4
3384,54:38.7,323,4
3346,54:38.7,323,1
1060,54:38.7,323,2
675,54:38.7,323,5
2860,54:38.7,323,4
5729,54:38.7,323,1
1531,54:38.7,323,3
5520,54:38.7,323,4
4604,54:38.7,324,3
570,54:38.7,324,3
5690,54:38.7,324,2
2602,54:38.7,324,3
1663,54:38.7,324,3
5592,54:38.7,324,4
3603,54:38.7,324,3
4704,54:38.7,324,3
4799,54:38.7,324,5
801,54:38.7,324,5
506,54:38.7,324,3
327,54:38.7,324,3
5650,54:38.7,324,3
4243,54:38.7,324,3
2439,54:38.7,324,3
2066,54:38.7,324,5
5727,54:38.7,324,4
2497,54:38.7,324,5
291,54:38.7,324,5
821,54:38.7,324,4
4658,54:38.7,325,4
2768,54:38.7,325,1
3278,54:38.7,325,1
1280,54:38.7,325,4
2059,54:38.7,325,4
4614,54:38.7,325,4
362,54:38.7,325,2
2090,54:38.7,325,2
5532,54:38.7,325,1
3250,54:38.7,325,5
1287,54:38.7,325,3
3011,54:38.7,325,5
5078,54:38.7,325,4
3374,54:38.7,325,4
3504,54:38.7,325,1
750,54:38.7,325,4
4194,54:38.7,325,1
2091,54:38.7,325,3
3445,54:38.7,325,2
3134,54:38.7,325,3
968,54:38.7,326,1
459,54:38.7,326,1
421,54:38.7,326,1
2415,54:38.7,326,2
5033,54:38.7,326,5
5617,54:38.7,326,1
327,54:38.7,326,2
2196,54:38.7,326,4
1339,54:38.7,326,3
5205,54:38.7,326,5
1348,54:38.7,326,1
5048,54:38.7,326,5
3459,54:38.7,326,2
2876,54:38.7,326,1
5506,54:38.7,326,5
4919,54:38.7,326,3
1631,54:38.7,326,2
2526,54:38.7,326,4
2262,54:38.7,326,5
