id,wsdladdress,ipaddress,as
1739,http://www.serviziocivile.coop/_vti_bin/Viewswsdl.aspx,null,null
1740,http://www.serviziocivile.coop/_vti_bin/alertswsdl.aspx,null,null
1741,http://www.serviziocivile.coop/_vti_bin/webpartpageswsdl.aspx,null,null
1742,http://www.serviziocivile.coop/_vti_bin/DspStswsdl.aspx,null,null
1743,http://www.serviziocivile.coop/_vti_bin/Imagingwsdl.aspx,null,null
1744,http://www.serviziocivile.coop/_vti_bin/Permissionswsdl.aspx,null,null
1745,http://www.serviziocivile.coop/_vti_bin/Webswsdl.aspx,null,null
1746,http://www.serviziocivile.coop/_vti_bin/Meetingswsdl.aspx,null,null
1747,http://rotor.di.unipi.it/_vti_bin/People.asmx?wsdl,null,null
1748,http://rotor.di.unipi.it/_vti_bin/Authentication.asmx?wsdl,null,null
1749,http://webservices.tiscali.com/EmailServices.asmx?wsdl,213.205.32.10,AS8612 Tiscali Italia SpA.
1750,http://webservices.tiscali.com/CreditCardServices.asmx?wsdl,213.205.32.10,AS8612 Tiscali Italia SpA.
1751,http://webservices.tiscali.com/SecurityServices.asmx?wsdl,213.205.32.10,AS8612 Tiscali Italia SpA.
1752,http://sec.ts.astro.it/sec_server2.php?wsdl,null,null
1753,http://vamos.na.astro.it:8080/axis/services/solarnetNode?wsdl,null,null
1754,http://vamos.na.astro.it:8080/axis/services/Version?wsdl,null,null
1755,http://vamos.na.astro.it:8080/axis/services/vamosws?wsdl,null,null
1756,http://vamos.na.astro.it:8080/axis/services/dsows?wsdl,null,null
1757,http://services.laureloak.it/TicketSystem.asmx?WSDL,62.149.209.116,AS31034 Aruba S.p.A. - Network
1758,http://services.laureloak.it/MyMailingService.asmx?WSDL,62.149.209.116,AS31034 Aruba S.p.A. - Network
1759,http://services.laureloak.it/SmsSender.asmx?WSDL,62.149.209.116,AS31034 Aruba S.p.A. - Network
1760,http://services.laureloak.it/LocalIndex.asmx?WSDL,62.149.209.116,AS31034 Aruba S.p.A. - Network
1761,http://services.laureloak.it/BillingLicense.asmx?WSDL,62.149.209.116,AS31034 Aruba S.p.A. - Network
1762,http://services.laureloak.it/MyContactService.asmx?WSDL,62.149.209.116,AS31034 Aruba S.p.A. - Network
1763,http://unione.collidivini.it/Knos/ws/Folder.asmx?WSDL,null,null
1764,http://www.esfresh.com/ServeiLastFm.asmx?wsdl,64.74.223.45,AS21740 eNom Incorporated
1765,http://www.esfresh.com/ServeiLyricWiki.asmx?WSDL,64.74.223.45,AS21740 eNom Incorporated
1766,http://www.esfresh.com/ServeiYoutube.asmx?WSDL,64.74.223.45,AS21740 eNom Incorporated
1767,http://www.esfresh.com/ServeiBD.asmx?WSDL,64.74.223.45,AS21740 eNom Incorporated
1768,http://www.esfresh.com/ServeisAuxiliars.asmx?WSDL,64.74.223.45,AS21740 eNom Incorporated
1769,http://www.sms.mio.it/eniwrapper/sendmessages.asmx?wsdl,62.149.193.143,AS31034 Aruba S.p.A. - Network
1770,http://www.sms.mio.it/eniwrapper/sendmessagesex.asmx?wsdl,62.149.193.143,AS31034 Aruba S.p.A. - Network
1771,http://www.sms.mio.it/cwswrapper/credit.asmx?WSDL,62.149.193.143,AS31034 Aruba S.p.A. - Network
1772,http://www.sms.mio.it/cwswrapper/users.asmx?WSDL,62.149.193.143,AS31034 Aruba S.p.A. - Network
1773,http://webservices.mio.it/sendsms.asmx?WSDL,62.149.193.143,AS31034 Aruba S.p.A. - Network
1774,http://62.108.228.60:8080/axis/services/Version?wsdl,62.108.228.60,AS25518 ZUCCHETTI SPA
1775,http://62.108.228.60:8080/axis/services/urn:WebServiceServerGW?wsdl,62.108.228.60,AS25518 ZUCCHETTI SPA
1776,http://glue.cefriel.it/glue/services/PublishWSD2?WSDL,85.18.70.232,AS12874 Fastweb SpA
1777,http://glue.cefriel.it/glue/services/SubmitGoal2?WSDL,85.18.70.232,AS12874 Fastweb SpA
1778,http://www.cm-ponzone.al.it/Knos/ws/Folder.asmx?WSDL,null,null
1779,http://devlab.devleap.it/PaoloPi/wsCached/wsCached.asmx?wsdl,null,null
1780,http://devlab.devleap.it/PaoloPi/ws01/wsTest01.asmx?WSDL,null,null
1781,http://clienti.skypost.it/users.asmx?wsdl,50.17.185.255,null
1782,http://clienti.skypost.it/sendmessages.asmx?WSDL,50.17.185.255,null
1783,http://ws.smshosting.it/smsWS/services/smsService?wsdl,194.242.61.15,AS24994 genesys informatica srl
1784,http://ws.smshosting.it/smsWebService/ManageUser?WSDL,194.242.61.15,AS24994 genesys informatica srl
1785,http://ws.smshosting.it/smsWebService/ManagePhoneBook?WSDL,194.242.61.15,AS24994 genesys informatica srl
1786,http://ws.smshosting.it/smsWebService/ManageSms?wsdl,194.242.61.15,AS24994 genesys informatica srl
1787,http://www.unionedeicastelli.it/Knos/ws/Folder.asmx?WSDL,198.1.124.182,null
1788,http://www.cmlemmeovadese.it/Knos/ws/Folder.asmx?WSDL,83.103.23.208,AS12874 Fastweb SpA
1789,http://www.collinarevalcerrina.it/Knos/ws/Folder.asmx?WSDL,83.103.23.208,AS12874 Fastweb SpA
1790,http://demo.istat.it/sodi/rapida.php?wsdl,null,null
1791,http://miz.it/GeoServices.asmx?WSDL,83.103.36.222,AS12874 Fastweb SpA
1792,http://www.sipeaa.it/wset/ServiceET.asmx?wsdl,213.174.178.114,AS21309 ACANTHO SPA
1793,http://www.sipeaa.it/gsrad/CRA.clima.webservices.GSRad.asmx?wsdl,213.174.178.114,AS21309 ACANTHO SPA
1794,http://www.sipeaa.it/rain/CRA.clima.webservices.rain.asmx?wsdl,213.174.178.114,AS21309 ACANTHO SPA
1795,http://62.149.230.17/webservicecustomer/service1.asmx?WSDL,62.149.230.17,AS31034 Aruba S.p.A. - Network
1796,http://62.149.230.17/remoteinterface.asmx?WSDL,62.149.230.17,AS31034 Aruba S.p.A. - Network
1797,http://drm.esperia.com/dvdit/licenseservice.asmx?WSDL,null,null
1798,http://drm.esperia.com/mibservice.asmx?wsdl,null,null
1799,http://www.ilpalio.siena.it/Palio.asmx?wsdl,62.149.128.151,AS31034 Aruba S.p.A. - Network
1800,http://sms.smspoint.net:8080/special/services/Version?wsdl,46.28.2.27,AS1267 Infostrada S.p.A.
1801,http://www.tou.it/WebServices/webserv.asmx?WSDL,85.94.212.234,AS12637 Seeweb Srl
1802,http://www.tou.it/WebServices/MathService.asmx?WSDL,85.94.212.234,AS12637 Seeweb Srl
1803,http://mymemory.translated.net/otms/?wsdl,31.169.105.126,null
1804,http://www.translated.net/hts/soap.php?wsdl,31.169.105.126,null
1805,http://api.transvector2.it/products.asmx?Wsdl,2.228.17.162,null
1806,http://sms.admdomini.com/ws.php?wsdl,195.225.171.26,AS31034 Aruba S.p.A. - Network
1807,http://www.alongoni.it/vatitaws/VatitaWS.asmx?WSDL,62.149.128.166,AS31034 Aruba S.p.A. - Network
1808,http://www.anagrafenazionalericerche.it/arianna/App_Services/WebServiceAutocomplete/Autocomplete.asmx?WSDL,null,null
1809,http://configs.bancadellarete.it/newwsgetconfig/wsgetconfig.asmx?wsdl,null,null
1810,http://www.boxinfo.net/cyberWeb.asmx?wsdl,62.149.128.154,AS31034 Aruba S.p.A. - Network
1811,http://braocaffe.it/services/Services.asmx?wsdl,95.110.204.193,AS31034 Aruba S.p.A. - Network
1812,http://www.capezzano.org/cyberweb.asmx?WSDL,62.149.128.154,AS31034 Aruba S.p.A. - Network
1813,http://sms.comi.it/ws.php?wsdl,194.185.119.234,AS3313 I.NET S.p.A.
1814,http://www.dominopoint.it/dominopoint/download/web_service_mag.nsf/controllomagazzino?WSDL,194.79.57.47,AS39217 ELMEC-AS
1815,http://api.eurocv.eu/euroserver.php?wsdl,109.168.116.234,AS5602 KPNQwest Italia S.p.a
1816,http://www.fborghi.it/Services/Office.asmx?wsdl,62.149.128.72,AS31034 Aruba S.p.A. - Network
1817,http://beta.fibs.it/WS/AC.asmx?WSDL,81.29.201.73,AS15830 TELECITYGROUP INTERNATIONAL LIMITED
1818,http://www.gesacom.it/info.asmx?WSDL,62.149.128.157,AS31034 Aruba S.p.A. - Network
1819,http://www.giochisportivi.it/gsws_nic.asmx?WSDL,null,null
1820,http://monitor.gruppodev.it/monitor.asmx?WSDL,2.234.36.237,null
1821,http://guru4.net/articoli/javascript-soap-client/demo/webservicedemo.asmx?WSDL,93.57.10.88,AS12874 Fastweb SpA
1822,http://webservices.imel.eu/MastercardAutenticazione.asmx?WSDL,82.115.173.114,AS30958 BASCOM S.p.a. - Bergamo
1823,http://www.inevoluzione.com/webservices/prodotti.asmx?WSDL,37.59.12.67,null
1824,http://www.info-me-sms.it/ws.php?wsdl,212.31.225.62,AS8220 COLT Technology Services
1825,http://www.maitaly.it/maws20/default.asmx?WSDL,193.148.38.146,AS13180 CedacriNord S.p.a.
1826,http://manhattanshop.it/webservices/DynamicWebParts.asmx?WSDL,46.137.92.78,null
1827,http://mide.mkom.it/ws_ti/service.asmx?wsdl,null,null
1828,http://www.mutuiplanet.it/PlanetService/Service.asmx?WSDL,81.29.196.118,AS15830 TELECITYGROUP INTERNATIONAL LIMITED
1829,http://www.palestranewline.com/cyberWeb.asmx?WSDL,62.149.128.157,AS31034 Aruba S.p.A. - Network
1830,http://www.piccadillyhotel.it/NWs.asmx?wsdl,93.95.219.125,AS3313 I.NET S.p.A.
1831,http://www.portalemediatori.it/custom/locale/LocaleComuni.asmx?WSDL,213.140.5.248,AS12874 Fastweb SpA
1832,http://www.progamma.com/NWindWS/NorthwindWS.asmx?WSDL,95.110.197.154,AS31034 Aruba S.p.A. - Network
1833,http://www.pubblicaamministrazione.net/wsScript.asmx?WSDL,151.1.244.178,AS3242 ITnet S.p.A. Autonomous System
1834,http://www.robertobeccari.it/webservices/examples/helloworld.asmx?WSDL,62.149.128.151,AS31034 Aruba S.p.A. - Network
1835,http://www.robertobertoni.com/cyberWeb.asmx?WSDL,62.149.128.160,AS31034 Aruba S.p.A. - Network
1836,http://www.sestanteinformatica.it/cyberWeb.asmx?WSDL,62.149.128.157,AS31034 Aruba S.p.A. - Network
1837,http://www.stemband.net/cyberWeb.asmx?WSDL,null,null
1838,http://www.studioat.eu/ArcGIS/Services?wsdl,195.110.128.11,AS5396 MC-link Spa
1839,http://www.studiobasso.com/ws/cifrelettere.asmx?wsdl,62.149.128.151,AS31034 Aruba S.p.A. - Network
1840,http://www.subitosms.it/ws.php?wsdl,212.31.238.82,AS8220 COLT Technology Services
1841,http://www.superenal8.it/ws/ws.php?wsdl,null,null
1842,http://www.vdeejay.com/WSVDJ.ASMX?WSDL,null,null
1843,http://biomoby.org/services/wsdl/www.nias.affrc.go.jp/getGeneByGO,null,null
1844,http://pc120.narc.affrc.go.jp/jboss-net/services/CountryServer?WSDL,null,null
1845,http://pc120.narc.affrc.go.jp/jboss-net/services/ResourceServerUserService?wsdl,null,null
1846,http://fsdb.dc.affrc.go.jp/axis/services/Version?wsdl,null,null
1847,http://fsdb.dc.affrc.go.jp/axis/services/FSDBService?wsdl,null,null
1848,http://fsdb.dc.affrc.go.jp/axis/services/FertilizerService?wsdl,null,null
1849,http://fsdb.dc.affrc.go.jp/axis/services/NouyakuService?wsdl,null,null
1850,http://www.vietden.net/WebService/Dictionary100.asmx?WSDL,null,null
1851,http://www.vietden.net/WebService/ZipSearch100.asmx?WSDL,null,null
1852,http://www.vietden.net/WebService/SimpleDic.asmx?WSDL,null,null
1853,http://www.vietden.net/WebService/RomajiKanaConvert100.asmx?WSDL,null,null
1854,http://www.vietden.net/WebService/Calendar100.asmx?WSDL,null,null
1855,http://www.vietden.net/WebService/Calendar.asmx?WSDL,null,null
1856,http://www.vietden.net/WebService/VnCodeConvert.asmx?WSDL,null,null
1857,http://210.170.63.7/cs/Xcelerate/wsdl/SitePlan.wsdl,210.170.63.7,AS2519 VECTANT Ltd.
1858,http://210.170.63.7/cs/Xcelerate/wsdl/AssetSet.wsdl,210.170.63.7,AS2519 VECTANT Ltd.
1859,http://210.170.63.7/cs/Xcelerate/wsdl/AssetType.wsdl,210.170.63.7,AS2519 VECTANT Ltd.
1860,http://210.170.63.7/cs/Xcelerate/wsdl/Miscellaneous.wsdl,210.170.63.7,AS2519 VECTANT Ltd.
1861,http://www.agmodel.org/jboss-net/services/CountryServer?wsdl,150.26.5.120,AS18125 Ministry of Agriculture Forestry and Fisheries Research Network
1862,http://www.agmodel.org/jboss-net/services/ResourceServerUserService?wsdl,150.26.5.120,AS18125 Ministry of Agriculture Forestry and Fisheries Research Network
1863,http://www.agmodel.org/jboss-net/services/Version?wsdl,150.26.5.120,AS18125 Ministry of Agriculture Forestry and Fisheries Research Network
1864,http://www.agmodel.org/MetBroker/MetSOAP/MetSOAP.wsdl,150.26.5.120,AS18125 Ministry of Agriculture Forestry and Fisheries Research Network
1865,http://www.iwebmethod.net/icd1.0/icd.asmx?wsdl,210.230.192.182,AS4732 DION KDDI CORPORATION
1866,http://www.iwebmethod.net/netdict/003/whatstime2.asmx?WSDL,210.230.192.182,AS4732 DION KDDI CORPORATION
1867,http://www.iwebmethod.net/helloworld/helloworld.asmx?wsdl,210.230.192.182,AS4732 DION KDDI CORPORATION
1868,http://www.iwebmethod.net/counter1.0/counter.asmx?WSDL,210.230.192.182,AS4732 DION KDDI CORPORATION
1869,http://biomoby.org/services/wsdl/rings.t.soka.ac.jp/getSimilarGlycansWithScoreFromKCF,150.37.112.110,AS4725 SOFTBANK TELECOM Corp.
1870,http://biomoby.org/services/wsdl/rings.t.soka.ac.jp/getSimilarGlycansWithScore,150.37.63.6,AS4725 SOFTBANK TELECOM Corp.
1871,http://biomoby.org/services/wsdl/rings.t.soka.ac.jp/getSimilarGlycans,150.37.56.48,AS4725 SOFTBANK TELECOM Corp.
1872,http://biomoby.org/services/wsdl/rings.t.soka.ac.jp/RINGStest,150.37.34.6,AS4725 SOFTBANK TELECOM Corp.
1873,http://biomoby.org/services/wsdl/rings.t.soka.ac.jp/getKCFFromGlycanID,150.37.160.54,AS4725 SOFTBANK TELECOM Corp.
1874,http://pdbjs3.protein.osaka-u.ac.jp/gash/soap/gash.wsdl,null,null
1875,http://www.ps.noda.tus.ac.jp/axis/services/Version?wsdl,null,null
1876,http://www.ps.noda.tus.ac.jp/axis/services/metadb?wsdl,null,null
1877,http://bearmini.net/publicholidays/JP.asmx?wsdl,204.93.156.223,AS23352 Server Central Network
1878,http://dev.geoap.jp/geoap_match/geoap_trial.asmx?wsdl,210.166.222.110,AS7678 Prox System Design Inc.
1879,http://dev.geoap.jp/GeOAP_Trial/GeOAP_Trial.asmx?wsdl,210.166.222.110,AS7678 Prox System Design Inc.
1880,http://www.loftwork.com/common/service/PortfolioService.asmx?WSDL,54.248.104.44,null
1881,http://www.dis.h.u-tokyo.ac.jp/webservices/dpcsearch.asmx?WSDL,null,null
1882,http://www.dis.h.u-tokyo.ac.jp/webservices/byomeisearch.asmx?wsdl,null,null
1883,http://1175.jp:8080/google/PostalCodes.asmx?WSDL,null,null
1884,http://s.ebeta.jp/shipping/service.wsdl,null,null
1885,http://www.hi-ho.ne.jp/cgi-bin/user/illusia/cgibin20_test.cgi?op=WSDL,202.224.157.71,AS2497 Internet Initiative Japan Inc.
1886,http://hasegawa.la-piace.jp/ShopService.asmx?WSDL,null,null
1887,http://www.one-five.info/PublicWebService/Service.asmx?wsdl,null,null
1888,http://pdbj.protein.osaka-u.ac.jp/SOAP/PDBjSoapService.wsdl,202.223.160.83,AS2907 Research Organization of Information and Systems National Institute of Informatics
1889,http://www.rarestyle.net/QRService/QRService.asmx?WSDL,219.117.197.108,AS2514 NTT PC Communications Inc.
1890,http://www.s-parts.co.jp/Math/FormulaService.asmx?WSDL,202.143.64.63,AS17941 Bit-isle Co. Ltd.
1891,http://tekisaku.jp/tekisakuws/invokeHyouka.asmx?WSDL,150.26.38.38,AS18125 Ministry of Agriculture Forestry and Fisheries Research Network
1892,http://wikipedia-lab.org:8080/WikipediaOntologyAPIv3/Service.asmx?wsdl,176.34.48.35,null
1893,http://www.yo-ki.com/software/yzipcode/YZipCode.asmx?wsdl,202.171.136.26,AS2514 NTT PC Communications Inc.
1894,http://www.medinfo.kz/jaxrpc-dps/dps?WSDL,89.218.40.44,AS9198 JSC Kazakhtelecom
1895,http://62.215.172.203/GatewayWebService.asmx?WSDL,62.215.172.203,AS21050 Fast Telecommunications Company W.L.L.
1896,http://mail.future.lv:8080/digitaltimesarchive/DocumentService.asmx?wsdl,193.108.185.101,AS12993 Digitalas Ekonomikas Attistibas Centrs Autonomous System
1897,http://distance.ktu.lt/moodle/sqi/sessionmgt.php?wsdl,158.129.0.8,AS2847 LITNET Lithuanian Academic and Research Network
1898,http://vertimas.vdu.lt/twsas/Services/TWService.asmx?WSDL,193.219.38.37,AS2847 LITNET Lithuanian Academic and Research Network
1899,http://dataconnector.eea.europa.eu/SoapServices/Services.asmx?wsdl,147.67.119.102,AS42848 European Commission
1900,http://www.mca.org.my/_vti_bin/People.asmx?wsdl,210.5.43.123,AS45352 IP ServerOne Solutions Sdn Bhd
1901,http://www.mca.org.my/_vti_bin/Authentication.asmx?wsdl,210.5.43.123,AS45352 IP ServerOne Solutions Sdn Bhd
1902,http://58.71.128.51:9300/mm7/services/Version?wsdl,58.71.128.51,AS9534 Binariang Berhad
1903,http://www.guinness.com.my/staging/databaseWS.asmx?WSDL,124.150.140.116,AS24218 Global Transit Communications - Malaysia
1904,http://blogs.timovil.com/_vti_bin/SharepointEmailWS.asmx?wsdl,207.248.251.138,AS11172 Alestra S. de R.L. de C.V.
1905,http://blogs.timovil.com/_vti_bin/BusinessDataCatalog.asmx?wsdl,207.248.251.138,AS11172 Alestra S. de R.L. de C.V.
1906,http://blogs.timovil.com/_vti_bin/People.asmx?wsdl,207.248.251.138,AS11172 Alestra S. de R.L. de C.V.
1907,http://blogs.timovil.com/_vti_bin/Authentication.asmx?wsdl,207.248.251.138,AS11172 Alestra S. de R.L. de C.V.
1908,http://tvazteca.viajez.com/WServicesDev/TicketRetrieve?WSDL,107.21.26.39,null
1909,http://tvazteca.viajez.com/WServicesDev/RetrievePNR?WSDL,107.21.26.39,null
1910,http://tvazteca.viajez.com/WServicesDev/CancelPNR?WSDL,107.21.26.39,null
1911,http://www.iingen.unam.mx/Contactenos/_vti_bin/dws.asmx?WSDL,null,null
1912,http://www.iingen.unam.mx/_vti_bin/Lists.asmx?wsdl,null,null
1913,http://maya.ccg.unam.mx:8080/axis/services/Version?wsdl,null,null
1914,http://maya.ccg.unam.mx:8080/axis/TFmodellerService.jws?WSDL,null,null
1915,http://avaluos.infonavit.gob.mx/DirectorioWebServices/services/EnvioOfertas/wsdl/EnvioOfertas.wsdl,null,null
1916,http://200.13.89.5/CHKDOR_Service/CHKDOR.asmx?wsdl,200.13.89.5,AS21603 Universidad La Salle AC
1917,http://200.77.237.252/seshat2/ws/adminUsuario.php?wsdl,200.77.237.252,AS22908 Sixsigma Networks Mexico S.A. de C.V.
1918,http://200.79.42.56/WebServiceSCG/services/WebServiceSCG/wsdl/WebServiceSCG.wsdl,200.79.42.56,AS8151 Uninet S.A. de C.V.
1919,http://201.147.155.231/RespuestaSeps/service.asmx?WSDL,201.147.155.231,AS8151 Uninet S.A. de C.V.
1920,http://smn2.cna.gob.mx/webservicessmn/service1.asmx?WSDL,201.116.60.80,AS8151 Uninet S.A. de C.V.
1921,http://correo.ucol.mx/webservice/wscorreo.php?wsdl,148.213.1.5,AS15236 Universidad de Colima
1922,http://www.edc.com.mx/EdcTotalWebService/EdcTotalWebService.asmx?wsdl,148.243.35.11,AS6503 Axtel S.A.B. de C.V.
1923,http://www.pfizer.co.cr/B2B/webservice/b2bwssincronizacion.asmx?WSDL,null,null
1924,http://creed.vera.net/Autentica/autentica.asmx?WSDL,null,null
1925,http://www.expeditiesos.eu/_vti_bin/SpellCheck.asmx?wsdl,null,null
1926,http://www.expeditiesos.eu/_vti_bin/BusinessDataCatalog.asmx?wsdl,null,null
1927,http://www.expeditiesos.eu/_vti_bin/SharepointEmailWS.asmx?wsdl,null,null
1928,http://www.expeditiesos.eu/_vti_bin/People.asmx?wsdl,null,null
1929,http://www.expeditiesos.eu/_vti_bin/Authentication.asmx?wsdl,null,null
1930,http://www.onderwijsweb.nl/_vti_bin/Authentication.asmx?wsdl,213.154.250.220,AS12859 BIT BV
1931,http://www.onderwijsweb.nl/_vti_bin/People.asmx?wsdl,213.154.250.220,AS12859 BIT BV
1932,http://ws.adaptivedisclosure.org/axis/services/tokenize?wsdl,86.89.110.167,AS8737 KPN Internet Solutions
1933,http://ws.adaptivedisclosure.org/axis/services/getWordnetSynWS?wsdl,86.89.110.167,AS8737 KPN Internet Solutions
1934,http://ws.adaptivedisclosure.org/axis/services/NERecognizerService?wsdl,86.89.110.167,AS8737 KPN Internet Solutions
1935,http://ws.adaptivedisclosure.org/axis/services/CRFtrain?wsdl,86.89.110.167,AS8737 KPN Internet Solutions
1936,http://ws.adaptivedisclosure.org/axis/services/getTermVector?wsdl,86.89.110.167,AS8737 KPN Internet Solutions
1937,http://ws.adaptivedisclosure.org/axis/services/CRFapply?wsdl,86.89.110.167,AS8737 KPN Internet Solutions
1938,http://ws.adaptivedisclosure.org/axis/services/getFields?wsdl,86.89.110.167,AS8737 KPN Internet Solutions
