id,servicio,fecha,usuario,calificacion
4479,3032,54:38.1,223,4
4480,3010,54:38.1,224,5
4481,329,54:38.1,224,1
4482,2741,54:38.1,224,1
4483,3178,54:38.1,224,4
4484,2298,54:38.1,224,2
4485,4237,54:38.1,224,1
4486,3199,54:38.1,224,3
4487,2987,54:38.1,224,5
4488,4852,54:38.1,224,3
4489,5480,54:38.1,224,5
4490,4591,54:38.1,224,2
4491,1833,54:38.1,224,1
4492,5206,54:38.1,224,4
4493,5268,54:38.1,224,3
4494,3674,54:38.1,224,5
4495,2593,54:38.1,224,5
4496,4721,54:38.1,224,4
4497,4849,54:38.1,224,5
4498,1894,54:38.1,224,2
4499,3880,54:38.1,224,4
4500,608,54:38.1,225,1
4501,4676,54:38.1,225,5
4502,3200,54:38.1,225,2
4503,3680,54:38.1,225,4
4504,2965,54:38.1,225,4
4505,397,54:38.1,225,1
4506,4711,54:38.1,225,1
4507,643,54:38.1,225,3
4508,5029,54:38.1,225,2
4509,4307,54:38.1,225,3
4510,698,54:38.1,225,5
4511,545,54:38.1,225,5
4512,5506,54:38.1,225,5
4513,3328,54:38.1,225,4
4514,1771,54:38.1,225,1
4515,4459,54:38.1,225,1
4516,3831,54:38.1,225,1
4517,949,54:38.1,225,5
4518,2300,54:38.1,225,5
4519,1452,54:38.1,225,4
4520,517,54:38.1,226,1
4521,1684,54:38.1,226,5
4522,2826,54:38.1,226,5
4523,88,54:38.1,226,1
4524,244,54:38.1,226,5
4525,5700,54:38.1,226,2
4526,5524,54:38.1,226,4
4527,5495,54:38.1,226,5
4528,681,54:38.1,226,3
4529,2344,54:38.1,226,3
4530,12,54:38.1,226,3
4531,3659,54:38.1,226,3
4532,3629,54:38.1,226,5
4533,5406,54:38.1,226,5
4534,656,54:38.1,226,3
4535,1690,54:38.1,226,2
4536,1915,54:38.1,226,2
4537,1593,54:38.1,226,5
4538,1620,54:38.1,226,2
4539,5278,54:38.1,226,3
4540,5665,54:38.1,227,5
4541,4454,54:38.1,227,3
4542,1429,54:38.1,227,1
4543,2209,54:38.1,227,1
4544,3374,54:38.1,227,5
4545,1806,54:38.1,227,3
4546,536,54:38.1,227,5
4547,3298,54:38.1,227,1
4548,4504,54:38.1,227,1
4549,89,54:38.1,227,1
4550,4675,54:38.1,227,1
4551,2777,54:38.1,227,3
4552,3502,54:38.1,227,3
4553,2091,54:38.1,227,4
4554,2670,54:38.1,227,2
4555,4750,54:38.1,227,1
4556,285,54:38.1,227,2
4557,1225,54:38.1,227,2
4558,3547,54:38.1,227,1
4559,2823,54:38.1,227,5
4560,4026,54:38.1,228,3
4561,4586,54:38.1,228,3
4562,2710,54:38.1,228,5
4563,4549,54:38.1,228,4
4564,1405,54:38.1,228,4
4565,2188,54:38.1,228,5
4566,4383,54:38.1,228,1
4567,942,54:38.1,228,3
4568,3499,54:38.1,228,5
4569,2159,54:38.1,228,3
4570,3766,54:38.1,228,5
4571,4997,54:38.1,228,5
4572,3700,54:38.1,228,1
4573,3645,54:38.1,228,4
4574,3744,54:38.1,228,4
4575,2089,54:38.1,228,3
4576,2679,54:38.1,228,1
4577,3237,54:38.1,228,5
4578,3344,54:38.1,228,3
4579,5424,54:38.1,228,5
4580,20,54:38.1,229,5
4581,2740,54:38.1,229,5
4582,5087,54:38.1,229,2
4583,553,54:38.1,229,5
4584,3872,54:38.1,229,2
4585,5265,54:38.1,229,1
4586,830,54:38.1,229,5
4587,2298,54:38.1,229,3
4588,5541,54:38.1,229,3
4589,2143,54:38.1,229,5
4590,1630,54:38.1,229,4
4591,1778,54:38.1,229,4
4592,5026,54:38.1,229,4
4593,2616,54:38.1,229,4
4594,3715,54:38.1,229,3
4595,17,54:38.1,229,1
4596,3483,54:38.1,229,2
4597,993,54:38.1,229,3
4598,5279,54:38.1,229,4
4599,593,54:38.1,229,4
4600,424,54:38.1,230,5
4601,5357,54:38.1,230,2
4602,3853,54:38.1,230,1
4603,2113,54:38.1,230,2
4604,807,54:38.1,230,3
4605,1881,54:38.1,230,2
4606,1122,54:38.1,230,3
4607,3239,54:38.1,230,3
4608,2504,54:38.1,230,4
4609,4615,54:38.1,230,1
4610,2417,54:38.1,230,3
4611,3774,54:38.1,230,4
4612,2200,54:38.1,230,5
4613,2157,54:38.1,230,4
4614,3309,54:38.1,230,4
4615,5440,54:38.1,230,5
4616,4723,54:38.1,230,3
4617,3565,54:38.1,230,1
4618,2191,54:38.1,230,2
4619,2742,54:38.1,230,1
4620,4290,54:38.1,231,3
4621,2925,54:38.1,231,2
4622,929,54:38.1,231,2
4623,3518,54:38.1,231,2
4624,4039,54:38.1,231,2
4625,3741,54:38.1,231,1
4626,2656,54:38.1,231,2
4627,451,54:38.1,231,4
4628,56,54:38.1,231,4
4629,4461,54:38.1,231,1
4630,3873,54:38.1,231,2
4631,4980,54:38.1,231,4
4632,986,54:38.1,231,2
4633,5160,54:38.1,231,3
4634,4954,54:38.1,231,2
4635,1860,54:38.1,231,5
4636,4201,54:38.1,231,2
4637,4133,54:38.1,231,2
4638,5488,54:38.1,231,2
4639,1401,54:38.1,231,2
4640,484,54:38.1,232,4
4641,819,54:38.1,232,2
4642,2784,54:38.1,232,2
4643,5185,54:38.1,232,2
4644,3834,54:38.1,232,4
4645,4254,54:38.1,232,5
4646,4035,54:38.1,232,2
4647,2300,54:38.1,232,4
4648,620,54:38.1,232,1
4649,4528,54:38.1,232,5
4650,2997,54:38.1,232,5
4651,1944,54:38.1,232,5
4652,5363,54:38.1,232,3
4653,2969,54:38.1,232,1
4654,3825,54:38.1,232,3
4655,3859,54:38.1,232,2
4656,5192,54:38.1,232,1
4657,1497,54:38.1,232,2
4658,3418,54:38.1,232,4
4659,160,54:38.1,232,1
4660,3852,54:38.1,233,4
4661,905,54:38.1,233,4
4662,2091,54:38.1,233,1
4663,5087,54:38.1,233,1
4664,1665,54:38.1,233,5
4665,1845,54:38.1,233,5
4666,4585,54:38.1,233,3
4667,335,54:38.1,233,1
4668,4781,54:38.1,233,3
4669,3060,54:38.1,233,2
4670,4727,54:38.1,233,3
4671,4597,54:38.1,233,1
4672,2354,54:38.1,233,1
4673,1042,54:38.1,233,1
4674,445,54:38.1,233,2
4675,3231,54:38.1,233,2
4676,3234,54:38.1,233,4
4677,1558,54:38.1,233,2
4678,1098,54:38.1,233,2
4679,846,54:38.1,233,2
4680,2388,54:38.1,234,5
4681,3678,54:38.1,234,5
4682,3753,54:38.1,234,4
4683,4039,54:38.1,234,5
4684,8,54:38.1,234,3
4685,379,54:38.1,234,3
4686,1720,54:38.1,234,4
4687,1899,54:38.1,234,5
4688,1154,54:38.1,234,1
4689,344,54:38.1,234,1
4690,2426,54:38.1,234,2
4691,5065,54:38.1,234,2
4692,5676,54:38.1,234,2
4693,3906,54:38.1,234,4
4694,2705,54:38.1,234,1
4695,4429,54:38.1,234,5
4696,3938,54:38.1,234,1
4697,2170,54:38.1,234,1
4698,977,54:38.1,234,5
4699,4532,54:38.1,234,5
4700,1627,54:38.1,235,5
4701,1418,54:38.1,235,1
4702,3661,54:38.1,235,2
4703,1603,54:38.1,235,1
4704,1918,54:38.1,235,5
4705,2481,54:38.1,235,2
4706,4285,54:38.1,235,1
4707,749,54:38.1,235,1
4708,4845,54:38.1,235,2
4709,3957,54:38.1,235,4
4710,620,54:38.1,235,5
4711,4814,54:38.1,235,2
4712,5098,54:38.1,235,1
4713,4688,54:38.1,235,3
4714,3429,54:38.1,235,3
4715,4859,54:38.1,235,3
4716,4879,54:38.1,235,4
4717,895,54:38.1,235,3
4718,3974,54:38.1,235,1
4719,36,54:38.1,235,1
4720,3605,54:38.1,236,4
4721,1358,54:38.1,236,4
4722,2387,54:38.1,236,5
4723,2389,54:38.1,236,5
4724,2279,54:38.1,236,2
4725,4148,54:38.1,236,4
4726,5773,54:38.1,236,3
4727,2461,54:38.1,236,5
4728,5574,54:38.1,236,2
4729,1187,54:38.1,236,4
4730,3122,54:38.1,236,2
4731,2446,54:38.1,236,2
4732,3484,54:38.1,236,3
4733,2955,54:38.1,236,3
4734,1959,54:38.1,236,1
4735,3652,54:38.1,236,1
4736,3925,54:38.1,236,4
4737,4950,54:38.1,236,1
4738,2680,54:38.1,236,1
4739,5135,54:38.1,236,2
4740,3271,54:38.1,237,5
4741,714,54:38.1,237,2
4742,2929,54:38.1,237,4
4743,430,54:38.1,237,4
4744,12,54:38.1,237,1
4745,3248,54:38.1,237,3
4746,965,54:38.1,237,3
4747,4396,54:38.2,237,2
4748,3332,54:38.2,237,1
4749,3543,54:38.2,237,2
4750,3255,54:38.2,237,4
4751,3661,54:38.2,237,5
4752,2794,54:38.2,237,3
4753,4516,54:38.2,237,4
4754,1177,54:38.2,237,2
4755,3692,54:38.2,237,3
4756,1533,54:38.2,237,1
4757,4816,54:38.2,237,4
4758,954,54:38.2,237,1
4759,4292,54:38.2,237,1
4760,4312,54:38.2,238,4
4761,4761,54:38.2,238,5
4762,3779,54:38.2,238,2
4763,1749,54:38.2,238,4
4764,1419,54:38.2,238,3
4765,524,54:38.2,238,4
4766,87,54:38.2,238,5
4767,5356,54:38.2,238,4
4768,5533,54:38.2,238,2
4769,460,54:38.2,238,3
4770,3339,54:38.2,238,3
4771,2205,54:38.2,238,2
4772,5716,54:38.2,238,5
4773,2295,54:38.2,238,4
4774,5467,54:38.2,238,4
4775,1043,54:38.2,238,5
4776,633,54:38.2,238,2
4777,5322,54:38.2,238,1
4778,1145,54:38.2,238,3
4779,2793,54:38.2,238,5
4780,2188,54:38.2,239,1
4781,1291,54:38.2,239,5
4782,4499,54:38.2,239,4
4783,1058,54:38.2,239,3
4784,3901,54:38.2,239,4
4785,3106,54:38.2,239,5
4786,2796,54:38.2,239,5
4787,4363,54:38.2,239,1
4788,4537,54:38.2,239,4
4789,2271,54:38.2,239,5
4790,454,54:38.2,239,5
4791,5336,54:38.2,239,3
4792,4476,54:38.2,239,1
4793,2209,54:38.2,239,5
4794,3334,54:38.2,239,4
4795,4156,54:38.2,239,2
4796,5620,54:38.2,239,2
4797,967,54:38.2,239,1
4798,3813,54:38.2,239,4
4799,5095,54:38.2,239,2
4800,716,54:38.2,240,5
4801,1518,54:38.2,240,3
4802,4917,54:38.2,240,3
4803,4830,54:38.2,240,1
4804,4895,54:38.2,240,4
4805,2151,54:38.2,240,1
4806,2349,54:38.2,240,1
4807,4710,54:38.2,240,2
4808,5031,54:38.2,240,5
4809,3826,54:38.2,240,5
4810,4920,54:38.2,240,1
4811,324,54:38.2,240,1
4812,3733,54:38.2,240,3
4813,1717,54:38.2,240,2
4814,5067,54:38.2,240,5
4815,4227,54:38.2,240,4
4816,4841,54:38.2,240,2
4817,4604,54:38.2,240,4
4818,1083,54:38.2,240,2
4819,2479,54:38.2,240,1
4820,2306,54:38.2,241,2
4821,1207,54:38.2,241,1
4822,2382,54:38.2,241,3
4823,5312,54:38.2,241,5
4824,4797,54:38.2,241,5
4825,1287,54:38.2,241,1
4826,2052,54:38.2,241,1
4827,910,54:38.2,241,3
4828,1130,54:38.2,241,1
4829,1278,54:38.2,241,2
4830,2622,54:38.2,241,1
4831,3582,54:38.2,241,5
4832,661,54:38.2,241,3
4833,2057,54:38.2,241,2
4834,5158,54:38.2,241,3
4835,1287,54:38.2,241,5
4836,2578,54:38.2,241,3
4837,1304,54:38.2,241,5
4838,1172,54:38.2,241,2
4839,1689,54:38.2,241,5
4840,1512,54:38.2,242,2
4841,4125,54:38.2,242,3
4842,3331,54:38.2,242,1
4843,2464,54:38.2,242,1
4844,4977,54:38.2,242,2
4845,3969,54:38.2,242,4
4846,2486,54:38.2,242,2
4847,1861,54:38.2,242,1
4848,1351,54:38.2,242,1
4849,1961,54:38.2,242,4
4850,4051,54:38.2,242,4
4851,3788,54:38.2,242,3
4852,3217,54:38.2,242,3
4853,1504,54:38.2,242,4
4854,4871,54:38.2,242,3
4855,1369,54:38.2,242,4
4856,2531,54:38.2,242,2
4857,138,54:38.2,242,2
4858,1517,54:38.2,242,3
4859,3232,54:38.2,242,5
4860,2040,54:38.2,243,2
4861,2217,54:38.2,243,5
4862,5434,54:38.2,243,4
4863,5391,54:38.2,243,5
4864,1376,54:38.2,243,3
4865,5636,54:38.2,243,1
4866,454,54:38.2,243,5
4867,1713,54:38.2,243,1
4868,5045,54:38.2,243,4
4869,1138,54:38.2,243,2
4870,2951,54:38.2,243,4
4871,2220,54:38.2,243,5
4872,5399,54:38.2,243,4
4873,1092,54:38.2,243,4
4874,52,54:38.2,243,5
4875,2474,54:38.2,243,5
4876,2510,54:38.2,243,3
4877,4238,54:38.2,243,4
4878,512,54:38.2,243,3
4879,2140,54:38.2,243,2
4880,2401,54:38.2,244,4
4881,5592,54:38.2,244,5
4882,2193,54:38.2,244,3
4883,2191,54:38.2,244,5
4884,4291,54:38.2,244,2
4885,5640,54:38.2,244,4
4886,2024,54:38.2,244,5
4887,2124,54:38.2,244,4
4888,2168,54:38.2,244,4
4889,1395,54:38.2,244,4
4890,2336,54:38.2,244,4
4891,5067,54:38.2,244,3
4892,3565,54:38.2,244,4
4893,4545,54:38.2,244,3
4894,2159,54:38.2,244,3
4895,408,54:38.2,244,3
4896,2164,54:38.2,244,2
4897,1624,54:38.2,244,2
4898,598,54:38.2,244,3
4899,1296,54:38.2,244,5
4900,5333,54:38.2,245,2
4901,1624,54:38.2,245,2
4902,373,54:38.2,245,4
4903,4030,54:38.2,245,2
4904,2432,54:38.2,245,4
4905,1955,54:38.2,245,2
4906,1822,54:38.2,245,5
4907,3469,54:38.2,245,3
4908,5158,54:38.2,245,4
4909,456,54:38.2,245,5
4910,1570,54:38.2,245,5
4911,2873,54:38.2,245,5
4912,1169,54:38.2,245,5
4913,3322,54:38.2,245,4
4914,1857,54:38.2,245,3
4915,478,54:38.2,245,2
4916,1786,54:38.2,245,2
4917,2456,54:38.2,245,1
4918,2988,54:38.2,245,2
4919,5485,54:38.2,245,4
4920,1093,54:38.2,246,4
4921,923,54:38.2,246,1
4922,5488,54:38.2,246,5
4923,1536,54:38.2,246,3
4924,4212,54:38.2,246,1
4925,573,54:38.2,246,1
4926,3411,54:38.2,246,2
4927,3471,54:38.2,246,2
4928,2472,54:38.2,246,1
4929,2660,54:38.2,246,2
4930,751,54:38.2,246,1
4931,4123,54:38.2,246,1
4932,5726,54:38.2,246,3
4933,4261,54:38.2,246,4
4934,3731,54:38.2,246,1
4935,1795,54:38.2,246,5
4936,1616,54:38.2,246,1
4937,4253,54:38.2,246,2
4938,5503,54:38.2,246,2
4939,5500,54:38.2,246,3
4940,4217,54:38.2,247,1
4941,3431,54:38.2,247,5
4942,4001,54:38.2,247,1
4943,1813,54:38.2,247,2
4944,977,54:38.2,247,3
4945,3866,54:38.2,247,4
4946,2553,54:38.2,247,2
4947,3267,54:38.2,247,4
4948,2037,54:38.2,247,5
4949,3653,54:38.2,247,2
4950,3516,54:38.2,247,2
4951,2360,54:38.2,247,5
4952,1600,54:38.2,247,2
4953,2398,54:38.2,247,5
4954,4260,54:38.2,247,1
4955,1328,54:38.2,247,5
4956,457,54:38.2,247,1
4957,3908,54:38.2,247,5
4958,2874,54:38.2,247,3
4959,4760,54:38.2,247,5
4960,2952,54:38.2,248,4
4961,1052,54:38.2,248,2
4962,5271,54:38.2,248,5
4963,5421,54:38.2,248,4
4964,3967,54:38.2,248,5
4965,2895,54:38.2,248,2
4966,1344,54:38.2,248,2
4967,1894,54:38.2,248,3
4968,569,54:38.2,248,4
4969,107,54:38.2,248,4
4970,5265,54:38.2,248,4
4971,1433,54:38.2,248,3
4972,5692,54:38.2,248,1
4973,2524,54:38.2,248,5
4974,2228,54:38.2,248,1
4975,4159,54:38.2,248,5
4976,4673,54:38.2,248,2
4977,2316,54:38.2,248,5
4978,385,54:38.2,248,3
4979,730,54:38.2,248,2
4980,5631,54:38.2,249,1
4981,1933,54:38.2,249,3
4982,2721,54:38.2,249,3
4983,1642,54:38.2,249,3
4984,5145,54:38.2,249,5
4985,1331,54:38.2,249,5
4986,1443,54:38.2,249,5
4987,5684,54:38.2,249,2
4988,4670,54:38.2,249,5
4989,836,54:38.2,249,2
4990,4404,54:38.2,249,4
4991,2444,54:38.2,249,3
4992,4235,54:38.2,249,5
4993,2048,54:38.2,249,3
4994,4236,54:38.2,249,4
4995,4609,54:38.2,249,4
4996,5027,54:38.2,249,5
4997,4499,54:38.2,249,2
4998,4098,54:38.2,249,4
4999,5240,54:38.2,249,2
5000,595,54:38.2,250,4
5001,3321,54:38.2,250,3
5002,802,54:38.2,250,5
5003,2630,54:38.2,250,2
5004,4610,54:38.2,250,3
5005,1346,54:38.2,250,1
5006,4021,54:38.2,250,5
5007,1646,54:38.2,250,4
5008,2186,54:38.2,250,5
5009,3694,54:38.2,250,3
5010,5394,54:38.2,250,3
5011,1637,54:38.2,250,2
5012,5378,54:38.2,250,4
5013,4267,54:38.2,250,2
5014,3091,54:38.2,250,4
5015,3995,54:38.2,250,4
5016,753,54:38.2,250,2
5017,5288,54:38.2,250,5
5018,4749,54:38.2,250,4
5019,4085,54:38.2,250,4
5020,4394,54:38.2,251,1
5021,2959,54:38.2,251,2
5022,1654,54:38.2,251,4
5023,5283,54:38.2,251,3
5024,1651,54:38.2,251,5
5025,5824,54:38.2,251,3
5026,2311,54:38.2,251,3
5027,3408,54:38.2,251,1
5028,842,54:38.2,251,2
5029,4808,54:38.2,251,1
5030,5757,54:38.2,251,3
5031,4465,54:38.2,251,4
5032,2488,54:38.2,251,1
5033,552,54:38.2,251,1
5034,1939,54:38.2,251,3
5035,4006,54:38.2,251,3
5036,5582,54:38.2,251,3
5037,308,54:38.2,251,4
5038,4439,54:38.2,251,2
5039,5430,54:38.2,251,3
5040,606,54:38.2,252,5
5041,4204,54:38.2,252,1
5042,5239,54:38.2,252,1
5043,4076,54:38.2,252,4
5044,5260,54:38.2,252,1
5045,5138,54:38.2,252,4
5046,2882,54:38.2,252,4
5047,948,54:38.2,252,1
5048,3704,54:38.2,252,3
5049,1742,54:38.2,252,3
5050,2905,54:38.2,252,3
5051,1390,54:38.2,252,2
5052,4475,54:38.2,252,5
5053,130,54:38.2,252,3
5054,2827,54:38.2,252,2
5055,3570,54:38.2,252,1
5056,4154,54:38.2,252,3
5057,4469,54:38.2,252,3
5058,315,54:38.2,252,2
5059,2388,54:38.2,252,5
5060,5797,54:38.2,253,4
5061,3295,54:38.2,253,5
5062,829,54:38.2,253,2
5063,5660,54:38.2,253,3
5064,4332,54:38.2,253,1
5065,5164,54:38.2,253,4
5066,3043,54:38.2,253,5
5067,21,54:38.2,253,4
5068,163,54:38.2,253,5
5069,5424,54:38.2,253,1
5070,762,54:38.2,253,4
5071,2005,54:38.2,253,5
5072,4508,54:38.2,253,3
5073,727,54:38.2,253,5
5074,1338,54:38.2,253,3
5075,2227,54:38.2,253,3
5076,3514,54:38.2,253,4
5077,937,54:38.2,253,5
5078,5066,54:38.2,253,5
5079,4599,54:38.2,253,5
5080,3718,54:38.2,254,2
5081,2677,54:38.2,254,2
5082,4803,54:38.3,254,1
5083,5395,54:38.3,254,5
5084,3542,54:38.3,254,2
5085,5803,54:38.3,254,3
5086,3266,54:38.3,254,4
5087,2334,54:38.3,254,3
5088,4087,54:38.3,254,4
5089,2310,54:38.3,254,1
5090,5679,54:38.3,254,2
5091,5092,54:38.3,254,1
5092,5120,54:38.3,254,1
5093,3774,54:38.3,254,5
5094,5246,54:38.3,254,3
5095,5342,54:38.3,254,3
5096,3596,54:38.3,254,2
5097,5763,54:38.3,254,3
5098,1891,54:38.3,254,1
5099,4715,54:38.3,254,4
5100,5740,54:38.3,255,2
5101,2880,54:38.3,255,5
5102,4596,54:38.3,255,4
5103,4125,54:38.3,255,3
5104,750,54:38.3,255,3
5105,768,54:38.3,255,1
5106,4429,54:38.3,255,1
5107,2097,54:38.3,255,2
5108,5404,54:38.3,255,1
5109,2024,54:38.3,255,5
5110,2268,54:38.3,255,5
5111,4055,54:38.3,255,5
5112,701,54:38.3,255,2
5113,1796,54:38.3,255,1
5114,2771,54:38.3,255,1
5115,4364,54:38.3,255,1
5116,4019,54:38.3,255,2
5117,594,54:38.3,255,2
5118,3579,54:38.3,255,3
5119,5296,54:38.3,255,5
5120,4092,54:38.3,256,1
5121,2762,54:38.3,256,5
5122,3479,54:38.3,256,1
5123,3324,54:38.3,256,4
5124,1379,54:38.3,256,5
5125,4664,54:38.3,256,5
5126,2042,54:38.3,256,3
5127,323,54:38.3,256,5
5128,1182,54:38.3,256,3
5129,2289,54:38.3,256,3
5130,2768,54:38.3,256,3
5131,2411,54:38.3,256,2
5132,5520,54:38.3,256,5
5133,4508,54:38.3,256,1
5134,558,54:38.3,256,2
5135,1283,54:38.3,256,2
5136,4683,54:38.3,256,3
5137,4970,54:38.3,256,2
5138,4865,54:38.3,256,4
5139,5463,54:38.3,256,3
5140,706,54:38.3,257,4
5141,442,54:38.3,257,1
5142,2563,54:38.3,257,2
5143,5530,54:38.3,257,5
5144,1613,54:38.3,257,2
5145,1034,54:38.3,257,4
5146,936,54:38.3,257,2
5147,2071,54:38.3,257,1
5148,5205,54:38.3,257,5
5149,1981,54:38.3,257,5
5150,1681,54:38.3,257,1
5151,804,54:38.3,257,4
5152,5215,54:38.3,257,2
5153,3452,54:38.3,257,2
5154,673,54:38.3,257,1
5155,4768,54:38.3,257,2
5156,3091,54:38.3,257,1
5157,5357,54:38.3,257,4
5158,1812,54:38.3,257,4
5159,766,54:38.3,257,1
5160,739,54:38.3,258,4
5161,4220,54:38.3,258,2
5162,5352,54:38.3,258,2
5163,2244,54:38.3,258,4
5164,5546,54:38.3,258,5
5165,5010,54:38.3,258,1
5166,1184,54:38.3,258,2
5167,5389,54:38.3,258,3
5168,3694,54:38.3,258,3
5169,4621,54:38.3,258,2
5170,1565,54:38.3,258,2
5171,3513,54:38.3,258,4
5172,3266,54:38.3,258,3
5173,1230,54:38.3,258,5
5174,2437,54:38.3,258,1
5175,785,54:38.3,258,2
5176,2598,54:38.3,258,2
5177,4410,54:38.3,258,2
5178,4713,54:38.3,258,4
5179,5020,54:38.3,258,2
5180,3922,54:38.3,259,5
5181,4016,54:38.3,259,2
5182,4536,54:38.3,259,5
5183,853,54:38.3,259,3
5184,1477,54:38.3,259,1
5185,29,54:38.3,259,3
5186,5020,54:38.3,259,3
5187,3602,54:38.3,259,1
5188,1701,54:38.3,259,2
5189,3807,54:38.3,259,5
5190,2897,54:38.3,259,5
5191,1759,54:38.3,259,2
5192,2049,54:38.3,259,4
5193,1129,54:38.3,259,4
5194,88,54:38.3,259,5
5195,953,54:38.3,259,5
5196,359,54:38.3,259,5
5197,662,54:38.3,259,3
5198,2929,54:38.3,259,1
5199,663,54:38.3,259,2
5200,3275,54:38.3,260,3
5201,925,54:38.3,260,4
5202,1954,54:38.3,260,4
5203,4078,54:38.3,260,5
5204,4093,54:38.3,260,1
5205,2935,54:38.3,260,4
5206,695,54:38.3,260,4
5207,5595,54:38.3,260,2
5208,2468,54:38.3,260,4
5209,4705,54:38.3,260,1
5210,4238,54:38.3,260,1
5211,2706,54:38.3,260,5
5212,3682,54:38.3,260,5
5213,2830,54:38.3,260,3
5214,3932,54:38.3,260,1
5215,2587,54:38.3,260,3
5216,5636,54:38.3,260,5
5217,2919,54:38.3,260,2
5218,3774,54:38.3,260,1
5219,2112,54:38.3,260,5
5220,295,54:38.3,261,1
5221,5449,54:38.3,261,2
5222,2885,54:38.3,261,2
5223,1387,54:38.3,261,3
5224,3730,54:38.3,261,2
5225,219,54:38.3,261,5
5226,2968,54:38.3,261,3
5227,583,54:38.3,261,4
5228,1638,54:38.3,261,3
5229,3617,54:38.3,261,2
5230,1415,54:38.3,261,1
5231,1917,54:38.3,261,1
5232,5504,54:38.3,261,5
5233,524,54:38.3,261,3
5234,3433,54:38.3,261,1
5235,1356,54:38.3,261,4
5236,2794,54:38.3,261,4
5237,532,54:38.3,261,1
5238,8,54:38.3,261,5
5239,5439,54:38.3,261,5
5240,5150,54:38.3,262,4
5241,150,54:38.3,262,1
5242,2664,54:38.3,262,4
5243,4227,54:38.3,262,4
5244,5198,54:38.3,262,4
5245,3617,54:38.3,262,3
5246,5624,54:38.3,262,2
5247,5186,54:38.3,262,5
5248,2379,54:38.3,262,5
5249,4927,54:38.3,262,5
5250,3638,54:38.3,262,4
5251,5385,54:38.3,262,2
5252,5137,54:38.3,262,4
5253,5315,54:38.3,262,4
5254,208,54:38.3,262,3
5255,5106,54:38.3,262,4
5256,5714,54:38.3,262,5
5257,3065,54:38.3,262,3
5258,1161,54:38.3,262,3
5259,4259,54:38.3,262,1
5260,3067,54:38.3,263,1
5261,3399,54:38.3,263,4
5262,400,54:38.3,263,4
5263,5257,54:38.3,263,2
5264,1035,54:38.3,263,3
5265,5037,54:38.3,263,5
5266,5543,54:38.3,263,3
5267,3434,54:38.3,263,4
5268,5550,54:38.3,263,1
5269,4830,54:38.3,263,3
5270,4783,54:38.3,263,1
5271,951,54:38.3,263,3
5272,1293,54:38.3,263,2
5273,5510,54:38.3,263,4
5274,5518,54:38.3,263,1
5275,4710,54:38.3,263,3
5276,2458,54:38.3,263,1
5277,4505,54:38.3,263,1
5278,4314,54:38.3,263,5
5279,1604,54:38.3,263,4
5280,1019,54:38.3,264,2
5281,730,54:38.3,264,4
5282,453,54:38.3,264,4
5283,1210,54:38.3,264,1
5284,3261,54:38.3,264,4
5285,1423,54:38.3,264,2
5286,1743,54:38.3,264,4
5287,1494,54:38.3,264,5
5288,3533,54:38.3,264,2
5289,4039,54:38.3,264,2
5290,496,54:38.3,264,2
5291,4753,54:38.3,264,5
5292,3340,54:38.3,264,5
5293,65,54:38.3,264,3
5294,4838,54:38.3,264,2
5295,2835,54:38.3,264,2
5296,2240,54:38.3,264,4
5297,684,54:38.3,264,4
5298,5046,54:38.3,264,5
5299,2185,54:38.3,264,1
5300,4412,54:38.3,265,1
5301,1295,54:38.3,265,1
5302,5159,54:38.3,265,5
5303,158,54:38.3,265,4
5304,2722,54:38.3,265,4
5305,1675,54:38.3,265,5
5306,5770,54:38.3,265,1
5307,1587,54:38.3,265,5
5308,5265,54:38.3,265,3
5309,231,54:38.3,265,1
5310,3772,54:38.3,265,1
5311,3201,54:38.3,265,2
5312,5538,54:38.3,265,5
5313,898,54:38.3,265,4
5314,473,54:38.3,265,5
5315,3240,54:38.3,265,5
5316,5740,54:38.3,265,2
5317,5593,54:38.3,265,5
5318,3657,54:38.3,265,2
5319,3785,54:38.3,265,3
5320,2915,54:38.3,266,3
5321,3694,54:38.3,266,3
5322,138,54:38.3,266,2
5323,4925,54:38.3,266,5
5324,3332,54:38.3,266,3
5325,1281,54:38.3,266,3
5326,5296,54:38.3,266,5
5327,4221,54:38.3,266,2
5328,3562,54:38.3,266,4
5329,4026,54:38.3,266,3
5330,30,54:38.3,266,4
5331,5566,54:38.3,266,5
5332,4090,54:38.3,266,4
5333,529,54:38.3,266,2
5334,871,54:38.3,266,4
5335,2978,54:38.3,266,3
5336,1344,54:38.3,266,3
5337,2325,54:38.3,266,4
5338,3149,54:38.3,266,5
5339,2248,54:38.3,266,3
5340,3231,54:38.3,267,2
5341,5062,54:38.3,267,4
5342,4210,54:38.3,267,2
5343,140,54:38.3,267,4
5344,1384,54:38.3,267,4
5345,3394,54:38.3,267,2
5346,1665,54:38.3,267,3
5347,4990,54:38.3,267,5
5348,3908,54:38.3,267,4
5349,4746,54:38.3,267,2
5350,1266,54:38.3,267,5
5351,4578,54:38.3,267,5
5352,5484,54:38.3,267,1
5353,1436,54:38.3,267,1
5354,2121,54:38.3,267,5
5355,4878,54:38.3,267,2
5356,3849,54:38.3,267,5
5357,365,54:38.3,267,1
5358,5605,54:38.3,267,1
5359,834,54:38.3,267,1
5360,465,54:38.3,268,4
